"word","word_type","topic","phonetic","meaning_en","image_url","audio_url"
"admiration","noun","Feelings","ˌædmɝˈeɪʃən","a feeling of much respect for and approval of someone or something","https://cdn.langeek.co/photo/52063/original/?type=jpeg","https://tts.langeek.co/read?text=YWRtaXJhdGlvbg&hash=ca8b63964186b538021940af4cab24f399de8c4b&lang=en&cache-only=0"
"comfort","noun","Feelings","ˈkəmfɝt","a state of being free from pain, worry, or other unpleasant feelings","https://cdn.langeek.co/photo/52067/original/?type=jpeg","https://tts.langeek.co/read?text=Y29tZm9ydA&hash=9a124340c1670760e656b618341a08e7c97586e9&lang=en&cache-only=0"
"fulfillment","noun","Feelings","fʊɫˈfɪɫmənt","a feeling of happiness when one's needs are satisfied","https://cdn.langeek.co/photo/52069/original/?type=jpeg","https://tts.langeek.co/read?text=ZnVsZmlsbG1lbnQ&hash=dd9540297276a5c13c08c94a837f6cf17f36bd22&lang=en&cache-only=0"
"cheerfulness","noun","Feelings","ˈtʃɪɹfəɫnəs","a happy and positive state of mind or attitude","https://cdn.langeek.co/photo/44882/original/?type=jpeg","https://tts.langeek.co/read?text=Y2hlZXJmdWxuZXNz&hash=e81dc7ea677d792c2429a3323862ea89923fe7de&lang=en&cache-only=0"
"thrill","noun","Feelings","ˈθɹɪɫ","a sudden feeling of pleasure and excitement","https://cdn.langeek.co/photo/20203/original/excitement?type=jpeg","https://tts.langeek.co/read?text=dGhyaWxs&hash=0e2d735c2e910e4516fb0539ece77bfb5c7788a2&lang=en&cache-only=0"
"wonderment","noun","Feelings","ˈwəndɝmənt","the feeling of being amazed, fascinated, or filled with admiration or curiosity about something remarkable or extraordinary","https://cdn.langeek.co/photo/23525/original/?type=jpeg","https://tts.langeek.co/read?text=d29uZGVybWVudA&hash=a6a3661462aa76f5d5f0e532b8327c8626896a38&lang=en&cache-only=0"
"hope","noun","Feelings","hoʊp","a feeling of expectation and desire for a particular thing to happen or to be true","https://cdn.langeek.co/photo/49205/original/?type=jpeg","https://tts.langeek.co/read?text=aG9wZQ&hash=07c0e532fe24d7b596fe7e6713d9924190b2c9fe&lang=en&cache-only=0"
"pride","noun","Feelings","ˈpɹaɪd","a feeling of dignity and self-respect","https://cdn.langeek.co/photo/44942/original/?type=jpeg","https://tts.langeek.co/read?text=cHJpZGU&hash=486f61f90ec1d0260d1108e379b00d8c54d41b2c&lang=en&cache-only=0"
"sympathy","noun","Feelings","ˈsɪmpəˌθi","feelings of care and understanding toward other people's emotions, especially sadness or suffering","https://cdn.langeek.co/photo/61308/original/?type=jpeg","https://tts.langeek.co/read?text=c3ltcGF0aHk&hash=4fb2a00c63444b4911417da2d30c86245cbe5c90&lang=en&cache-only=0"
"relief","noun","Feelings","ɹiˈɫif/, /ɹɪˈɫif","a feeling of comfort that comes when something annoying or upsetting is gone","https://cdn.langeek.co/photo/52105/original/?type=jpeg","https://tts.langeek.co/read?text=cmVsaWVm&hash=b227d2573ce859a087939f7f626fb84d1e47279c&lang=en&cache-only=0"
"curiosity","noun","Feelings","ˌkjʊɹiˈɑsəti","a strong wish to learn something or to know more about something","https://cdn.langeek.co/photo/52099/original/?type=jpeg","https://tts.langeek.co/read?text=Y3VyaW9zaXR5&hash=c451ef75d8f910f16b35a7aac6f8ed841a5cd440&lang=en&cache-only=0"
"satisfaction","noun","Feelings","ˌsætɪsˈfækʃən","a feeling of pleasure that one experiences after doing or achieving what one really desired","https://cdn.langeek.co/photo/52111/original/?type=jpeg","https://tts.langeek.co/read?text=c2F0aXNmYWN0aW9u&hash=8e363574071d1d35564dba5f5d54e351d4f379c1&lang=en&cache-only=0"
"security","noun","Feelings","sɪˈkjʊrɪti","a feeling caused by being away from dangers, worries, or fears","https://cdn.langeek.co/photo/44902/original/?type=jpeg","https://tts.langeek.co/read?text=c2VjdXJpdHk&hash=9f64031c158284d870fbd6521c7ddf321d1ab9b6&lang=en&cache-only=0"
"confidence","noun","Feelings","ˈkɑnfədəns","the belief in one's own ability to achieve goals and get the desired results","https://cdn.langeek.co/photo/44944/original/?type=jpeg","https://tts.langeek.co/read?text=Y29uZmlkZW5jZQ&hash=bde7d3987db1987fe0253db1f3ef04bfca53ac62&lang=en&cache-only=0"
"trust","noun","Feelings","trʌst","the strong belief that someone is honest or something is true and so we can count on them","https://cdn.langeek.co/photo/52113/original/trust?type=jpeg","https://tts.langeek.co/read?text=dHJ1c3Q&hash=7da60f1773995a53692274a46b82e5a972e8369d&lang=en&cache-only=0"
"amusement","noun","Feelings","əˈmjuzmənt","a feeling we get when somebody or something is funny and exciting","https://cdn.langeek.co/photo/52115/original/amusement?type=jpeg","https://tts.langeek.co/read?text=YW11c2VtZW50&hash=3c2558785223f8e036b5cc5db94e0e71321f9168&lang=en&cache-only=0"
"affection","noun","Feelings","əˈfɛkʃən","a feeling of fondness or liking toward someone or something","https://cdn.langeek.co/photo/52125/original/?type=jpeg","https://tts.langeek.co/read?text=YWZmZWN0aW9u&hash=afa6a9cb9602d4ed0259971109d962f246bc12a0&lang=en&cache-only=0"
"sadness","noun","Feelings","ˈsædnəs","the feeling of being sad and not happy","https://cdn.langeek.co/photo/42592/original/sadness?type=jpeg","https://tts.langeek.co/read?text=c2FkbmVzcw&hash=50913b0518eec3887c893ed00c672dffc5384bb3&lang=en&cache-only=0"
"disgust","noun","Feelings","dɪsˈɡʌst","a strong feeling of distaste for someone or something","https://cdn.langeek.co/photo/52101/original/disgust?type=jpeg","https://tts.langeek.co/read?text=ZGlzZ3VzdA&hash=e9fd92035b501a5bd3e795287d494f466372bdd2&lang=en&cache-only=0"
"sorrow","noun","Feelings","ˈsɑɹoʊ","a feeling of extreme sadness caused by something unpleasant","https://cdn.langeek.co/photo/44934/original/?type=jpeg","https://tts.langeek.co/read?text=c29ycm93&hash=97e5449ec5fd25ac5196c878d430e0027b8e44af&lang=en&cache-only=0"
"stress","noun","Feelings","ˈstɹɛs","a feeling of anxiety and worry caused by different life problems","https://cdn.langeek.co/photo/23517/original/?type=jpeg","https://tts.langeek.co/read?text=c3RyZXNz&hash=e8565e69df5740a90b992ead8a765dded03fc85c&lang=en&cache-only=0"
"grief","noun","Feelings","ˈɡɹif","a great sadness that is felt because of someone's death","https://cdn.langeek.co/photo/52151/original/?type=jpeg","https://tts.langeek.co/read?text=Z3JpZWY&hash=22ea2fad32252dfde101eb1946c885440ac6c359&lang=en&cache-only=0"
"fear","noun","Feelings","fɪr","a bad feeling that we get when we are afraid or worried","https://cdn.langeek.co/photo/52103/original/fear?type=jpeg","https://tts.langeek.co/read?text=ZmVhcg&hash=6e1f3f0d311d861b5aa876b19940c6db7f4a7644&lang=en&cache-only=0"
"shock","noun","Feelings","ʃɑk","a sudden and intense feeling of surprise, distress, or disbelief caused by something unexpected and often unpleasant","https://cdn.langeek.co/photo/52109/original/?type=jpeg","https://tts.langeek.co/read?text=c2hvY2s&hash=a360b62541e55417cad1a912a043c979647ce7f7&lang=en&cache-only=0"
"regret","noun","Feelings","ɹəˈɡɹɛt/, /ɹɪˈɡɹɛt","a feeling of sadness, disappointment, or remorse about something that has happened or been done","https://cdn.langeek.co/photo/52155/original/?type=jpeg","https://tts.langeek.co/read?text=cmVncmV0&hash=6244d8ae773b4a43ce06b784abb92cdd056d410b&lang=en&cache-only=0"
"annoyance","noun","Feelings","əˈnɔɪəns","a feeling of irritation or discomfort caused by something that is bothersome, unpleasant, or disruptive","https://cdn.langeek.co/photo/52145/original/hate?type=jpeg","https://tts.langeek.co/read?text=YW5ub3lhbmNl&hash=e7a310ef1bcfe1c56d7fccfa1a7ee1892b6bfc0e&lang=en&cache-only=0"
"anger","noun","Feelings","ˈæŋɡɚ","a strong feeling that we have when something bad has happened, so we might be unkind to someone or harm them","https://cdn.langeek.co/photo/52143/original/anger?type=jpeg","https://tts.langeek.co/read?text=YW5nZXI&hash=b5704c96358c617e7d9cc15be2a791dc833dd601&lang=en&cache-only=0"
"worry","noun","Feelings","ˈwɝi","the state of feeling anxiety","https://cdn.langeek.co/photo/61310/original/worry?type=jpeg","https://tts.langeek.co/read?text=d29ycnk&hash=dc3c180b15348b3f920cc0ef1d03d6af25a3d1ea&lang=en&cache-only=0"
"anxiety","noun","Feelings","æŋˈzaɪəti","a feeling of nervousness or worry about a future event or uncertain outcome","https://cdn.langeek.co/photo/23517/original/?type=jpeg","https://tts.langeek.co/read?text=YW54aWV0eQ&hash=fba9f40d830c7a836f85bc7754c4133f3a9a730b&lang=en&cache-only=0"
"shame","noun","Feelings","ʃeɪm","an uneasy feeling that we get because of our own or someone else's mistake or bad manner","https://cdn.langeek.co/photo/52157/original/shame?type=jpeg","https://tts.langeek.co/read?text=c2hhbWU&hash=c1bd03bfa054d9640cb284182585e7ff08f9059c&lang=en&cache-only=0"
"envy","noun","Feelings","ˈɛnvi","a feeling of dissatisfaction, unhappiness, or anger that one might have as a result of wanting what others have","https://cdn.langeek.co/photo/23601/original/?type=jpeg","https://tts.langeek.co/read?text=ZW52eQ&hash=8e2a82b60c9dc13745ac181de5fe4ce866570452&lang=en&cache-only=0"
"shyness","noun","Feelings","ˈʃaɪnəs","a feeling of hesitancy, shame, or fearfulness in social situations","https://cdn.langeek.co/photo/52141/original/shy?type=jpeg","https://tts.langeek.co/read?text=c2h5bmVzcw&hash=62038a813fd2f334a4546a720462d81aad649ce0&lang=en&cache-only=0"
"boredom","noun","Feelings","ˈbɔrdəm","the feeling of being uninterested or restless because things are dull or repetitive","https://cdn.langeek.co/photo/52149/original/?type=jpeg","https://tts.langeek.co/read?text=Ym9yZWRvbQ&hash=4bfe1e59d73696aa7312f5a3c15ecd58bb597c25&lang=en&cache-only=0"
"frustration","noun","Feelings","fɹəˈstɹeɪʃən","the feeling of being impatient, annoyed, or upset because of being unable to do or achieve what is desired","https://cdn.langeek.co/photo/52129/original/?type=jpeg","https://tts.langeek.co/read?text=ZnJ1c3RyYXRpb24&hash=203b27c969976ec8dc06f2caaf39581b6a54fccc&lang=en&cache-only=0"
"embarrassment","noun","Feelings","ɪmˈbɛɹəsmənt","a feeling of distress, shyness, or guilt as a result of an uncomfortable situation","https://cdn.langeek.co/photo/52127/original/?type=jpeg","https://tts.langeek.co/read?text=ZW1iYXJyYXNzbWVudA&hash=c5ceb0a8cdfbdfd96c8566fe6e66f9c966738d25&lang=en&cache-only=0"
"insecurity","noun","Feelings","ˌɪnsɪkˈjʊɹɪti","anxiety caused by feelings of self-doubt and lack of confidence","https://cdn.langeek.co/photo/44936/original/?type=jpeg","https://tts.langeek.co/read?text=aW5zZWN1cml0eQ&hash=c8f1cbdbdfdd47389b8a73b7ad1f13d6058229a2&lang=en&cache-only=0"
"irritation","noun","Feelings","ˌɪɹɪˈteɪʃən","a feeling of annoyance or discomfort caused by something that is bothersome or unpleasant","https://cdn.langeek.co/photo/52131/original/?type=jpeg","https://tts.langeek.co/read?text=aXJyaXRhdGlvbg&hash=53cbd5ff03abe3585bddd362c47c3c37ecb9ba01&lang=en&cache-only=0"
"piano","noun","Musical Instruments","piˈænoʊ","a musical instrument we play by pressing the black and white keys on the keyboard","https://cdn.langeek.co/photo/21477/original/piano?type=jpeg","https://tts.langeek.co/read?text=cGlhbm8&hash=8876ca85a5fad0707bae2be0cd5ca3333a16e40c&lang=en&cache-only=0"
"violin","noun","Musical Instruments","ˌvaɪəˈlɪn","a musical instrument that we play by holding it under our chin and moving a bow across its strings","https://cdn.langeek.co/photo/51822/original/violin?type=jpeg","https://tts.langeek.co/read?text=dmlvbGlu&hash=2c781be8ec9d5f2fe40f9cd37980b9d61e2944b0&lang=en&cache-only=0"
"guitar","noun","Musical Instruments","ɡɪˈtɑːr","a musical instrument, usually with six strings, that we play by pulling the strings with our fingers or with a plectrum","https://cdn.langeek.co/photo/51550/original/guitar?type=jpeg","https://tts.langeek.co/read?text=Z3VpdGFy&hash=5900bc6faafcd1d9662460dff24162135e55cd4e&lang=en&cache-only=0"
"flute","noun","Musical Instruments","fluːt","a tube-like musical instrument that is played by blowing over a hole while covering and uncovering its other holes","https://cdn.langeek.co/photo/51820/original/flute?type=jpeg","https://tts.langeek.co/read?text=Zmx1dGU&hash=2126b6755a97c7d9cd2c978ea850861aa1fb4bb6&lang=en&cache-only=0"
"trumpet","noun","Musical Instruments","ˈtrʌmpɪt","a musical instrument with a curved metal tube and one wide end, which is played by blowing into it while pressing and releasing its three buttons","https://cdn.langeek.co/photo/18449/original/trumpet?type=jpeg","https://tts.langeek.co/read?text=dHJ1bXBldA&hash=cc8ebf2f2f3ef38b6479d016433acb8d96d3a32b&lang=en&cache-only=0"
"drum","noun","Musical Instruments","drʌm","a musical instrument consisting of a hollow, round frame with plastic or skin stretched tightly across one or both ends, played by hitting it with sticks or hands","https://cdn.langeek.co/photo/51818/original/drum?type=jpeg","https://tts.langeek.co/read?text=ZHJ1bQ&hash=9fbbf08fbdfe4f7e8ee98ad51e5f9f505480faf5&lang=en&cache-only=0"
"cello","noun","Musical Instruments","ˈʧɛloʊ","a large musical instrument of the violin family that is held upright and is played by pulling a bow across its strings","https://cdn.langeek.co/photo/18441/original/cello?type=jpeg","https://tts.langeek.co/read?text=Y2VsbG8&hash=d8704e20805bd3058ae02d204b3bb72eb1aa7f72&lang=en&cache-only=0"
"saxophone","noun","Musical Instruments","ˈsæksəˌfoʊn","a curved metal wind instrument that is played by blowing into it while pressing its buttons","https://cdn.langeek.co/photo/18509/original/saxophone?type=jpeg","https://tts.langeek.co/read?text=c2F4b3Bob25l&hash=2aa367e12e6458abc1c1b0376625edd13c6a2f6f&lang=en&cache-only=0"
"clarinet","noun","Musical Instruments","ˌklɛrəˈnɛt","a musical instrument with a mouthpiece and keys, that is played by blowing into it","https://cdn.langeek.co/photo/18443/original/clarinet?type=jpeg","https://tts.langeek.co/read?text=Y2xhcmluZXQ&hash=9af62bd34e569e65cf2a61e437dad56bcfe9eb73&lang=en&cache-only=0"
"trombone","noun","Musical Instruments","tɹɑmˈboʊn","a wind instrument consisting of a wide hollow end and a sliding metal tube used to vary the pitch and produce a wide range of tones","https://cdn.langeek.co/photo/21362/original/?type=jpeg","https://tts.langeek.co/read?text=dHJvbWJvbmU&hash=fc61795d7a38029e8723c6b78ded007e64c9cad7&lang=en&cache-only=0"
"harp","noun","Musical Instruments","hɑrp","a triangular musical instrument with a row of strings that are stretched vertically, played with the fingers","https://cdn.langeek.co/photo/27648/original/?type=jpeg","https://tts.langeek.co/read?text=aGFycA&hash=0e5f2b08bf00821d45fca71c7fd82fb40860aabd&lang=en&cache-only=0"
"accordion","noun","Musical Instruments","əˈkɔrdiən","a box-like musical instrument that is held in both hands and is played by squeezing and stretching it while pressing its keys","https://cdn.langeek.co/photo/18439/original/accordion?type=jpeg","https://tts.langeek.co/read?text=YWNjb3JkaW9u&hash=4e2180ece2215ef6cda9d9d30fa4a9d0ac32eda2&lang=en&cache-only=0"
"keyboard","noun","Musical Instruments","ˈkiˌbɔrd","a type of electronic musical instrument with keys like those of a piano, which is able to make many different sounds","https://cdn.langeek.co/photo/18447/original/keyboard?type=jpeg","https://tts.langeek.co/read?text=a2V5Ym9hcmQ&hash=6795ad3ad42bef404d81435ad660f5e8ed66e7d5&lang=en&cache-only=0"
"horn","noun","Musical Instruments","ˈhɔɹn","a brass instrument with a coiled tube and flared bell, played by buzzing the lips and adjusting valves and hand placement for different pitches","https://cdn.langeek.co/photo/27556/original/?type=jpeg","https://tts.langeek.co/read?text=aG9ybg&hash=8754f6817d7473bc572031e6edbfcbf73be69a66&lang=en&cache-only=0"
"English horn","noun","Musical Instruments","ˈɪŋɡlɪʃ hˈɔːɹn","a woodwind instrument like an oboe that has a lower pitch and larger size","https://cdn.langeek.co/photo/27580/original/?type=jpeg","https://tts.langeek.co/read?text=RW5nbGlzaCBob3Ju&hash=3710027e8e7ec534ab8084a68376926b4e6b6771&lang=en&cache-only=0"
"French horn","noun","Musical Instruments","fɹˈɛntʃ hˈɔːɹn","a brass instrument with a curl in its tube and a flared bore that is played by valves","https://cdn.langeek.co/photo/27556/original/?type=jpeg","https://tts.langeek.co/read?text=RnJlbmNoIGhvcm4&hash=f17ca8b77925f05ec634707852f570b68425fffc&lang=en&cache-only=0"
"bagpipe","noun","Musical Instruments","ˈbæɡˌpaɪp","a wind instrument with a reed and several sticks, played by squeezing a bag and blowing through one of its pipes, originated from Scotland","https://cdn.langeek.co/photo/27501/original/?type=jpeg","https://tts.langeek.co/read?text=YmFncGlwZQ&hash=9e6f3dc2d0d34f0523a79013f52a6de4e191ffae&lang=en&cache-only=0"
"electric guitar","noun","Musical Instruments","ɪlˈɛktɹɪk ɡɪtˈɑːɹ","a guitar capable of converting the vibration of its strings into electrical impulses using a pickup","https://cdn.langeek.co/photo/36950/original/?type=jpeg","https://tts.langeek.co/read?text=ZWxlY3RyaWMgZ3VpdGFy&hash=58b1d1bfe04c3e3d0acf517b9a8be38d8f7e2241&lang=en&cache-only=0"
